"","fold1","fold2","fold3","fold4"
"4726",1,NA,NA,NA
"4727",NA,NA,NA,0
"4728",NA,NA,NA,1
"4729",NA,NA,NA,0
"4730",NA,NA,NA,0
"4731",0,NA,NA,NA
"4732",0,NA,NA,NA
"4733",NA,NA,1,NA
"4734",NA,0,NA,NA
"4735",NA,0,NA,NA
"4736",NA,NA,0,NA
"4737",NA,NA,NA,1
"4738",NA,0,NA,NA
"4739",NA,NA,NA,1
"4740",NA,NA,0,NA
"4741",NA,0,NA,NA
"4742",NA,NA,0,NA
"4743",NA,NA,NA,0
"4744",NA,0,NA,NA
"4745",NA,NA,0,NA
"4746",NA,0,NA,NA
"4747",NA,0,NA,NA
"4748",NA,NA,NA,0
"4749",0,NA,NA,NA
"4750",NA,0,NA,NA
"4751",NA,NA,NA,1
"4752",NA,NA,NA,0
"4753",NA,NA,NA,0
"4754",0,NA,NA,NA
"4755",NA,0,NA,NA
"4756",0,NA,NA,NA
"4757",NA,NA,0,NA
"4758",NA,0,NA,NA
"4759",NA,NA,NA,1
"4760",NA,NA,1,NA
"4761",NA,0,NA,NA
"4762",NA,NA,NA,0
"4763",NA,NA,NA,1
"4764",NA,NA,1,NA
"4765",NA,NA,0,NA
"4766",0,NA,NA,NA
"4767",NA,NA,1,NA
"4768",NA,NA,NA,1
"4769",NA,NA,1,NA
"4770",NA,0,NA,NA
"4771",0,NA,NA,NA
"4772",0,NA,NA,NA
"4773",NA,NA,NA,0
"4774",NA,NA,1,NA
"4775",NA,0,NA,NA
"4776",NA,NA,NA,1
"4777",NA,1,NA,NA
"4778",NA,NA,0,NA
"4779",NA,0,NA,NA
"4780",0,NA,NA,NA
"4781",NA,1,NA,NA
"4782",NA,NA,NA,0
"4783",NA,NA,0,NA
"4784",0,NA,NA,NA
"4785",NA,0,NA,NA
"4786",NA,1,NA,NA
"4787",NA,NA,NA,0
"4788",NA,NA,NA,1
"4789",NA,NA,NA,0
"4790",0,NA,NA,NA
"4791",NA,0,NA,NA
"4792",NA,0,NA,NA
"4793",0,NA,NA,NA
"4794",NA,0,NA,NA
"4795",0,NA,NA,NA
"4796",NA,0,NA,NA
"4797",1,NA,NA,NA
"4798",NA,NA,NA,0
"4799",NA,0,NA,NA
"4800",NA,0,NA,NA
"4801",0,NA,NA,NA
"4802",NA,NA,0,NA
"4803",NA,NA,0,NA
"4804",NA,1,NA,NA
"4805",NA,NA,NA,0
"4806",NA,0,NA,NA
"4807",0,NA,NA,NA
"4808",NA,NA,NA,0
"4809",1,NA,NA,NA
"4810",NA,0,NA,NA
"4811",0,NA,NA,NA
"4812",NA,NA,NA,0
"4813",0,NA,NA,NA
"4814",NA,0,NA,NA
"4815",0,NA,NA,NA
"4816",NA,0,NA,NA
"4817",NA,NA,NA,1
"4818",NA,1,NA,NA
"4819",0,NA,NA,NA
"4820",NA,NA,0,NA
"4821",0,NA,NA,NA
"4822",NA,NA,0,NA
"4823",0,NA,NA,NA
"4824",NA,NA,NA,0
"4825",NA,0,NA,NA
"4826",NA,0,NA,NA
"4827",NA,0,NA,NA
"4828",NA,NA,NA,0
"4829",NA,NA,0,NA
"4830",NA,NA,0,NA
"4831",NA,NA,NA,1
"4832",NA,0,NA,NA
"4833",NA,NA,NA,1
"4834",1,NA,NA,NA
"4835",NA,NA,0,NA
"4836",NA,1,NA,NA
"4837",NA,NA,0,NA
"4838",NA,1,NA,NA
"4839",NA,NA,NA,0
"4840",NA,NA,NA,0
"4841",NA,0,NA,NA
"4842",NA,NA,NA,0
"4843",NA,0,NA,NA
"4844",1,NA,NA,NA
"4845",NA,0,NA,NA
"4846",NA,0,NA,NA
"4847",NA,NA,NA,0
"4848",NA,1,NA,NA
"4849",0,NA,NA,NA
"4850",1,NA,NA,NA
"4851",NA,NA,1,NA
"4852",0,NA,NA,NA
"4853",NA,0,NA,NA
"4854",NA,0,NA,NA
"4855",NA,NA,0,NA
"4856",NA,NA,0,NA
"4857",NA,NA,0,NA
"4858",NA,NA,1,NA
"4859",NA,NA,NA,1
"4860",0,NA,NA,NA
"4861",NA,NA,1,NA
"4862",NA,NA,NA,0
"4863",NA,NA,0,NA
"4864",NA,1,NA,NA
"4865",0,NA,NA,NA
"4866",NA,0,NA,NA
"4867",NA,0,NA,NA
"4868",NA,NA,NA,0
"4869",NA,NA,NA,0
"4870",NA,0,NA,NA
"4871",NA,NA,NA,0
"4872",NA,NA,1,NA
"4873",NA,NA,NA,0
"4874",NA,NA,1,NA
"4875",0,NA,NA,NA
"4876",NA,NA,0,NA
"4877",NA,NA,NA,0
"4878",0,NA,NA,NA
"4879",NA,NA,NA,1
"4880",NA,NA,1,NA
"4881",NA,NA,0,NA
"4882",NA,NA,0,NA
"4883",NA,NA,0,NA
"4884",NA,NA,NA,0
"4885",NA,NA,NA,1
"4886",NA,NA,0,NA
"4887",NA,NA,0,NA
"4888",NA,NA,0,NA
"4889",1,NA,NA,NA
"4890",NA,0,NA,NA
"4891",NA,NA,0,NA
"4892",NA,NA,0,NA
"4893",NA,NA,1,NA
"4894",NA,NA,NA,0
"4895",NA,0,NA,NA
"4896",NA,NA,1,NA
"4897",NA,NA,0,NA
"4898",NA,NA,0,NA
"4899",NA,1,NA,NA
"4900",NA,NA,NA,1
"4901",NA,1,NA,NA
"4902",NA,NA,NA,0
"4903",NA,0,NA,NA
"4904",NA,NA,NA,1
"4905",NA,0,NA,NA
"4906",NA,NA,NA,1
"4907",0,NA,NA,NA
"4908",NA,NA,0,NA
"4909",NA,NA,0,NA
"4910",NA,0,NA,NA
"4911",NA,NA,NA,0
"4912",NA,1,NA,NA
"4913",NA,NA,NA,0
"4914",NA,NA,NA,0
"4915",1,NA,NA,NA
"4916",0,NA,NA,NA
"4917",NA,0,NA,NA
"4918",NA,NA,0,NA
"4919",NA,NA,0,NA
"4920",NA,NA,1,NA
"4921",NA,NA,0,NA
"4922",NA,NA,1,NA
"4923",0,NA,NA,NA
"4924",NA,NA,NA,0
"4925",NA,1,NA,NA
"4926",0,NA,NA,NA
"4927",NA,1,NA,NA
"4928",0,NA,NA,NA
"4929",NA,NA,0,NA
"4930",NA,NA,NA,0
"4931",NA,NA,NA,1
"4932",NA,0,NA,NA
"4933",NA,NA,0,NA
"4934",NA,0,NA,NA
"4935",NA,0,NA,NA
"4936",NA,1,NA,NA
"4937",NA,NA,0,NA
"4938",NA,NA,0,NA
"4939",NA,0,NA,NA
"4940",NA,NA,0,NA
"4941",NA,0,NA,NA
"4942",NA,0,NA,NA
"4943",NA,0,NA,NA
"4944",NA,0,NA,NA
"4945",NA,NA,NA,1
"4946",NA,0,NA,NA
"4947",NA,0,NA,NA
"4948",1,NA,NA,NA
"4949",NA,NA,NA,1
"4950",NA,NA,NA,1
"4951",NA,0,NA,NA
"4952",NA,0,NA,NA
"4953",0,NA,NA,NA
"4954",NA,NA,0,NA
"4955",0,NA,NA,NA
"4956",NA,0,NA,NA
"4957",NA,0,NA,NA
"4958",NA,0,NA,NA
"4959",NA,NA,NA,0
"4960",NA,NA,0,NA
"4961",NA,NA,0,NA
"4962",NA,0,NA,NA
"4963",0,NA,NA,NA
"4964",NA,1,NA,NA
"4965",NA,0,NA,NA
"4966",NA,NA,0,NA
"4967",NA,NA,0,NA
"4968",0,NA,NA,NA
"4969",NA,0,NA,NA
"4970",NA,1,NA,NA
"4971",NA,0,NA,NA
"4972",NA,NA,NA,0
"4973",NA,NA,NA,1
"4974",0,NA,NA,NA
"4975",NA,1,NA,NA
"4976",NA,NA,NA,0
"4977",NA,0,NA,NA
"4978",0,NA,NA,NA
"4979",NA,NA,NA,0
"4980",NA,NA,NA,1
"4981",NA,NA,NA,0
"4982",0,NA,NA,NA
"4983",NA,NA,NA,0
"4984",NA,NA,0,NA
"4985",NA,1,NA,NA
"4986",NA,NA,0,NA
"4987",NA,NA,NA,0
"4988",NA,0,NA,NA
"4989",NA,0,NA,NA
"4990",NA,NA,NA,0
"4991",0,NA,NA,NA
"4992",NA,NA,1,NA
"4993",0,NA,NA,NA
"4994",NA,NA,NA,1
"4995",NA,NA,NA,0
"4996",0,NA,NA,NA
"4997",NA,0,NA,NA
"4998",NA,NA,1,NA
"4999",NA,NA,0,NA
"5000",0,NA,NA,NA
"5001",0,NA,NA,NA
"5002",0,NA,NA,NA
"5003",NA,0,NA,NA
"5004",NA,0,NA,NA
"5005",NA,NA,NA,0
"5006",NA,0,NA,NA
"5007",0,NA,NA,NA
"5008",NA,NA,0,NA
"5009",0,NA,NA,NA
"5010",NA,0,NA,NA
"5011",NA,NA,NA,0
"5012",NA,NA,1,NA
"5013",1,NA,NA,NA
"5014",NA,NA,0,NA
"5015",NA,NA,NA,0
"5016",1,NA,NA,NA
"5017",NA,NA,NA,0
"5018",NA,NA,1,NA
"5019",NA,NA,NA,0
"5020",NA,NA,NA,0
"5021",NA,NA,NA,1
"5022",NA,1,NA,NA
"5023",0,NA,NA,NA
"5024",0,NA,NA,NA
"5025",NA,NA,NA,0
"5026",NA,0,NA,NA
"5027",NA,NA,NA,0
"5028",1,NA,NA,NA
"5029",NA,0,NA,NA
"5030",0,NA,NA,NA
"5031",NA,NA,NA,0
"5032",NA,0,NA,NA
"5033",NA,NA,0,NA
"5034",0,NA,NA,NA
"5035",NA,NA,0,NA
"5036",NA,NA,0,NA
"5037",1,NA,NA,NA
"5038",0,NA,NA,NA
"5039",0,NA,NA,NA
"5040",NA,NA,0,NA
"5041",NA,1,NA,NA
"5042",NA,NA,0,NA
"5043",NA,0,NA,NA
"5044",NA,NA,NA,0
"5045",0,NA,NA,NA
"5046",0,NA,NA,NA
"5047",1,NA,NA,NA
"5048",NA,NA,NA,0
"5049",NA,NA,1,NA
"5050",NA,NA,0,NA
"5051",NA,NA,NA,0
"5052",NA,NA,NA,0
"5053",NA,NA,0,NA
"5054",NA,1,NA,NA
"5055",NA,NA,NA,0
"5056",NA,NA,NA,0
"5057",0,NA,NA,NA
"5058",0,NA,NA,NA
"5059",0,NA,NA,NA
"5060",NA,NA,NA,0
"5061",0,NA,NA,NA
"5062",NA,NA,0,NA
"5063",NA,1,NA,NA
"5064",0,NA,NA,NA
"5065",NA,0,NA,NA
"5066",NA,NA,0,NA
"5067",NA,NA,NA,0
"5068",NA,NA,0,NA
"5069",NA,0,NA,NA
"5070",0,NA,NA,NA
"5071",NA,NA,0,NA
"5072",NA,NA,NA,0
"5073",1,NA,NA,NA
"5074",NA,0,NA,NA
"5075",NA,NA,0,NA
"5076",NA,NA,NA,1
"5077",NA,0,NA,NA
"5078",0,NA,NA,NA
"5079",NA,NA,NA,0
"5080",NA,NA,0,NA
"5081",NA,NA,NA,0
"5082",NA,0,NA,NA
"5083",NA,0,NA,NA
"5084",NA,1,NA,NA
"5085",NA,NA,0,NA
"5086",NA,NA,NA,0
"5087",0,NA,NA,NA
"5088",NA,NA,NA,0
"5089",NA,0,NA,NA
"5090",0,NA,NA,NA
"5091",0,NA,NA,NA
"5092",0,NA,NA,NA
"5093",NA,NA,NA,0
"5094",NA,0,NA,NA
"5095",NA,NA,NA,0
"5096",NA,0,NA,NA
"5097",0,NA,NA,NA
"5098",0,NA,NA,NA
"5099",NA,NA,1,NA
"5100",NA,NA,NA,0
"5101",0,NA,NA,NA
"5102",NA,NA,NA,1
"5103",NA,NA,0,NA
"5104",0,NA,NA,NA
"5105",NA,NA,NA,0
"5106",NA,NA,NA,1
"5107",0,NA,NA,NA
"5108",NA,NA,NA,0
"5109",0,NA,NA,NA
"5110",NA,NA,NA,1
"5111",NA,1,NA,NA
"5112",NA,NA,NA,0
"5113",NA,NA,0,NA
"5114",NA,NA,0,NA
"5115",0,NA,NA,NA
"5116",0,NA,NA,NA
"5117",NA,1,NA,NA
"5118",NA,NA,NA,0
"5119",NA,NA,1,NA
"5120",NA,0,NA,NA
"5121",NA,NA,NA,1
"5122",NA,0,NA,NA
"5123",NA,NA,0,NA
"5124",0,NA,NA,NA
"5125",NA,0,NA,NA
"5126",0,NA,NA,NA
"5127",NA,NA,NA,0
"5128",NA,0,NA,NA
"5129",1,NA,NA,NA
"5130",NA,NA,0,NA
"5131",NA,0,NA,NA
"5132",NA,NA,0,NA
"5133",NA,NA,0,NA
"5134",0,NA,NA,NA
"5135",0,NA,NA,NA
"5136",NA,NA,0,NA
"5137",NA,NA,NA,0
"5138",NA,0,NA,NA
"5139",NA,0,NA,NA
"5140",NA,0,NA,NA
"5141",0,NA,NA,NA
"5142",NA,NA,0,NA
"5143",1,NA,NA,NA
"5144",NA,NA,NA,0
"5145",NA,0,NA,NA
"5146",0,NA,NA,NA
"5147",1,NA,NA,NA
"5148",NA,NA,0,NA
"5149",1,NA,NA,NA
"5150",NA,NA,0,NA
"5151",1,NA,NA,NA
"5152",NA,0,NA,NA
"5153",NA,NA,NA,0
"5154",NA,0,NA,NA
"5155",0,NA,NA,NA
"5156",NA,0,NA,NA
"5157",NA,0,NA,NA
"5158",NA,NA,1,NA
"5159",0,NA,NA,NA
"5160",1,NA,NA,NA
"5161",NA,NA,NA,0
"5162",NA,0,NA,NA
"5163",NA,NA,NA,0
"5164",NA,NA,0,NA
"5165",NA,0,NA,NA
"5166",NA,NA,0,NA
"5167",NA,NA,NA,0
"5168",NA,NA,0,NA
"5169",0,NA,NA,NA
"5170",NA,NA,NA,0
"5171",1,NA,NA,NA
"5172",NA,NA,NA,0
"5173",1,NA,NA,NA
"5174",NA,NA,0,NA
"5175",NA,NA,0,NA
"5176",NA,0,NA,NA
"5177",NA,NA,NA,1
"5178",NA,NA,1,NA
"5179",0,NA,NA,NA
"5180",NA,NA,NA,0
"5181",NA,NA,NA,1
"5182",NA,NA,0,NA
"5183",NA,0,NA,NA
"5184",NA,NA,NA,0
"5185",NA,0,NA,NA
"5186",NA,NA,0,NA
"5187",NA,NA,0,NA
"5188",0,NA,NA,NA
"5189",NA,NA,NA,1
"5190",1,NA,NA,NA
"5191",1,NA,NA,NA
"5192",NA,0,NA,NA
"5193",0,NA,NA,NA
"5194",NA,0,NA,NA
"5195",NA,0,NA,NA
"5196",NA,NA,0,NA
"5197",NA,NA,NA,0
"5198",NA,0,NA,NA
"5199",NA,0,NA,NA
"5200",NA,NA,0,NA
"5201",NA,NA,NA,1
"5202",NA,NA,NA,0
"5203",0,NA,NA,NA
"5204",NA,0,NA,NA
"5205",NA,NA,NA,1
"5206",0,NA,NA,NA
"5207",NA,NA,0,NA
"5208",NA,NA,NA,0
"5209",0,NA,NA,NA
"5210",NA,NA,NA,1
"5211",0,NA,NA,NA
"5212",NA,NA,NA,0
"5213",NA,0,NA,NA
"5214",NA,NA,NA,0
"5215",NA,0,NA,NA
"5216",NA,NA,NA,0
"5217",NA,0,NA,NA
"5218",0,NA,NA,NA
"5219",0,NA,NA,NA
"5220",NA,1,NA,NA
"5221",NA,0,NA,NA
"5222",0,NA,NA,NA
"5223",NA,NA,0,NA
"5224",NA,NA,NA,0
"5225",NA,NA,0,NA
"5226",NA,NA,0,NA
"5227",0,NA,NA,NA
"5228",NA,NA,0,NA
"5229",NA,NA,NA,0
"5230",0,NA,NA,NA
"5231",NA,NA,NA,0
"5232",NA,NA,NA,1
"5233",NA,NA,NA,0
"5234",NA,NA,NA,0
"5235",0,NA,NA,NA
"5236",NA,0,NA,NA
"5237",1,NA,NA,NA
"5238",NA,0,NA,NA
"5239",1,NA,NA,NA
"5240",0,NA,NA,NA
"5241",NA,0,NA,NA
"5242",NA,NA,0,NA
"5243",NA,0,NA,NA
"5244",NA,NA,0,NA
"5245",NA,NA,0,NA
"5246",NA,NA,NA,0
"5247",NA,0,NA,NA
"5248",0,NA,NA,NA
"5249",NA,NA,NA,0
"5250",NA,NA,0,NA
"5251",NA,NA,NA,0
"5252",NA,0,NA,NA
"5253",NA,0,NA,NA
"5254",NA,NA,0,NA
"5255",NA,NA,0,NA
"5256",NA,NA,0,NA
"5257",NA,0,NA,NA
"5258",NA,1,NA,NA
"5259",NA,0,NA,NA
"5260",NA,NA,NA,0
"5261",NA,NA,0,NA
"5262",NA,NA,1,NA
"5263",NA,0,NA,NA
"5264",NA,NA,NA,0
"5265",1,NA,NA,NA
"5266",NA,NA,0,NA
"5267",NA,0,NA,NA
"5268",NA,NA,0,NA
"5269",NA,NA,0,NA
"5270",0,NA,NA,NA
"5271",NA,0,NA,NA
"5272",NA,0,NA,NA
"5273",1,NA,NA,NA
"5274",NA,NA,NA,1
"5275",NA,NA,0,NA
"5276",NA,NA,1,NA
"5277",NA,0,NA,NA
"5278",NA,NA,0,NA
"5279",0,NA,NA,NA
"5280",NA,NA,NA,1
"5281",NA,NA,0,NA
"5282",NA,1,NA,NA
